glosa,fecha,id,cuenta_id,centro_costo_id,tipo,valor
alimentacion,10/05/2025,rRbDm9Wx5ImKKd6L,nPeER14y4hGJJap1,,D,2.28
alimentacion,10/05/2025,rRbDm9Wx5ImKKd6L,DGe73Y47BH6xxen2,,H,29.16
"Doc. 004-002-000104321,   MINIMAT PREMIER PRIMERA
BLANCO AZULADO 18 152
Ancho",10/06/2025,Y4erzAELLtj00e2L,DGe73Y47BH6xxen2,,D,1996.39
"Doc. 001-001-000000449,   CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,O8bYOnlL0HZJJe7j,9pdBBO4yQum99d8K,,D,1607.35
"Doc. 004-002-000104321,   MINIMAT PREMIER PRIMERA
BLANCO AZULADO 18 152
Ancho",10/06/2025,Y4erzAELLtj00e2L,MEegLgo2jhWxxaQ5,,H,1996.39
89 - Novoglobal,10/06/2025,BleX4pMqAUNyyerN,Ejb2k2VNzsGJJdVN,,D,104.81
Asiento de Retencion Doc N. 001-001-000000449,10/06/2025,jZdyLwzwEtWzzbJ4,9jaKrz4GJtwvvek5,,D,232.47
ABONO A COMISIONES,10/06/2025,loejDJYDlfJMMbQM,LmavoVBAnFgjjb3N,,D,400.00
ABONO A COMISIONES,10/06/2025,loejDJYDlfJMMbQM,DGe73Y47BH6xxen2,,H,400.00
"CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,j6e94X3OBcKggdWB,nPeER14mgIGJJap1,,H,390.00
"CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,j6e94X3OBcKggdWB,nPeER14mgIGJJap1,,H,874.00
"CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,j6e94X3OBcKggdWB,nPeER14mgIGJJap1,,H,950.00
"CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,j6e94X3OBcKggdWB,RMdR6k90VFlkkdl6,,H,332.10
"CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,j6e94X3OBcKggdWB,JvaM8N4KRt800epz,,D,2546.10
"Doc. 005-001-000000017,   PERSONAL",10/06/2025,P9aQD9W9ZSqEEeDM,MEegLgo2jhWxxaQ5,,H,75.00
"Doc. 005-001-000000017,   PERSONAL",10/06/2025,P9aQD9W9ZSqEEeDM,DGe73Y47BH6xxen2,,D,75.00
Asiento de Retencion Doc N. 001-001-000000449,10/06/2025,jZdyLwzwEtWzzbJ4,RMdR6k9nwhlkkdl6,,D,60.89
PERSONAL,10/06/2025,DGe7QVoKyf6xxbn2,nPeER14y4hGJJap1,,D,9.78
PERSONAL,10/06/2025,DGe7QVoKyf6xxbn2,KBe1wERoVimDDbXy,,D,65.22
"Doc. 004-002-000104710,   89 - Novoglobal",10/06/2025,rRbD4W0VYtmKKb6L,MEegLgo2jhWxxaQ5,,H,120.53
"Doc. 004-002-000104710,   89 - Novoglobal",10/06/2025,rRbD4W0VYtmKKb6L,DGe73Y47BH6xxen2,,D,120.53
89 - Novoglobal,10/06/2025,BleX4pMqAUNyyerN,nPeER14y4hGJJap1,,D,15.72
89 - Novoglobal,10/06/2025,BleX4pMqAUNyyerN,DGe73Y47BH6xxen2,,H,120.53
"Doc. 001-001-000000449,   CONFECCION DE UNIFORME CORPORATIVOS
LABORATORIO LUQUES",10/06/2025,O8bYOnlL0HZJJe7j,JvaM8N4KRt800epz,,H,1607.35
"Doc. 001-001-000000039,   ABONO A COMISIONES",10/06/2025,01dNzvMkzcxrrdX7,DGe73Y47BH6xxen2,,D,400.00
"Doc. 001-001-000000039,   ABONO A COMISIONES",10/06/2025,01dNzvMkzcxrrdX7,MEegLgo2jhWxxaQ5,,H,400.00
Asiento de Retencion Doc N. 001-001-000000449,10/06/2025,jZdyLwzwEtWzzbJ4,JvaM8N4KRt800epz,,H,293.36
PERSONAL,10/06/2025,DGe7QVoKyf6xxbn2,DGe73Y47BH6xxen2,,H,75.00
"Doc. 001-010-000049243,   BULTO",10/07/2025,wKe5Og3xviKQQb31,DGe73Y47BH6xxen2,,D,4.00
"Doc. 001-001-000050261,   99-gastrotech",10/07/2025,Ejb2yR76MuGJJaVN,DGe73Y47BH6xxen2,,D,21.72
ABONO A COMISIONES,10/07/2025,nPeEzQKl4IGJJap1,MEegLgo2jhWxxaQ5,,H,550.00
99-gastrotech,10/07/2025,XKdwQpq3JUQzzagW,DGe73Y47BH6xxen2,,H,21.72
99-gastrotech,10/07/2025,XKdwQpq3JUQzzagW,nPeER14y4hGJJap1,,D,2.83
ARREGLO DE VEHICULO GRIS,10/07/2025,XKdwQpvrrCQzzagW,nPeER14y4hGJJap1,,D,3.75
ARREGLO DE VEHICULO GRIS,10/07/2025,XKdwQpvrrCQzzagW,DGe73Y47BH6xxen2,,H,28.75
ARREGLO DE VEHICULO GRIS,10/07/2025,XKdwQpvrrCQzzagW,EMaxvXEj3h044d5G,,D,25.00
99-GASTROTECH ALM STEFANY,10/07/2025,PnazWpo8qtBppbO2,nPeER14y4hGJJap1,,D,2.71
99-GASTROTECH ALM STEFANY,10/07/2025,PnazWpo8qtBppbO2,DGe73Y47BH6xxen2,,H,20.79
99-GASTROTECH ALM STEFANY,10/07/2025,PnazWpo8qtBppbO2,Ejb2k2VNzsGJJdVN,,D,18.08
99-GSTROTECH ALM STEFANY,10/07/2025,Arb638jK7U9AAdyR,nPeER14y4hGJJap1,,D,1.85
99-GSTROTECH ALM STEFANY,10/07/2025,Arb638jK7U9AAdyR,DGe73Y47BH6xxen2,,H,14.18
99-GSTROTECH ALM STEFANY,10/07/2025,Arb638jK7U9AAdyR,Ejb2k2VNzsGJJdVN,,D,12.33
"Doc. 001-010-000049243,   BULTO",10/07/2025,wKe5Og3xviKQQb31,PnazpQZ4OIBppdO2,,H,4.00
"Doc. 001-001-000050268,   99-GSTROTECH ALM STEFANY",10/07/2025,Ejb2YnZGNiGJJaVN,DGe73Y47BH6xxen2,,D,14.18
"Doc. 001-001-000050267,   99-GASTROTECH ALM STEFANY",10/07/2025,1qdGBPmX0ilppbN8,DGe73Y47BH6xxen2,,D,20.79
"Doc. 001-001-000050267,   99-GASTROTECH ALM STEFANY",10/07/2025,1qdGBPmX0ilppbN8,MEegLgo2jhWxxaQ5,,H,20.79
BULTO,10/07/2025,RMdRE7wkEflkkbl6,BXdL904VrCOppeJZ,,D,4.00
99-gastrotech,10/07/2025,XKdwQpq3JUQzzagW,Ejb2k2VNzsGJJdVN,,D,18.89
"Doc. 001-001-000000369,   ARREGLO DE VEHICULO GRIS",10/07/2025,jZdyq89qRuWzzdJ4,DGe73Y47BH6xxen2,,D,28.75
"Doc. 001-001-000000369,   ARREGLO DE VEHICULO GRIS",10/07/2025,jZdyq89qRuWzzdJ4,MEegLgo2jhWxxaQ5,,H,28.75
"Doc. 001-001-000050261,   99-gastrotech",10/07/2025,Ejb2yR76MuGJJaVN,MEegLgo2jhWxxaQ5,,H,21.72
ABONO A COMISIONES,10/07/2025,1qdGBKwZ3ClppbN8,DGe73Y47BH6xxen2,,H,550.00
ABONO A COMISIONES,10/07/2025,1qdGBKwZ3ClppbN8,PnazpQZAOTBppdO2,,D,550.00
ABONO A COMISIONES,10/07/2025,nPeEzQKl4IGJJap1,DGe73Y47BH6xxen2,,D,550.00
"Doc. 001-001-000050268,   99-GSTROTECH ALM STEFANY",10/07/2025,Ejb2YnZGNiGJJaVN,MEegLgo2jhWxxaQ5,,H,14.18
BULTO,10/07/2025,RMdRE7wkEflkkbl6,DGe73Y47BH6xxen2,,H,4.00
LAVISION,10/09/2025,pZeV1DVEzuKLLdGW,Ejb2k2VNzsGJJdVN,,D,45.20
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,100.40
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,100.40
LAVISION,10/09/2025,pZeV1DVEzuKLLdGW,nPeER14y4hGJJap1,,D,6.78
LAVISION,10/09/2025,rRbDBOVzqCmKKe6L,Ejb2k2VNzsGJJdVN,,D,58.30
LAVISION,10/09/2025,rRbDBOVzqCmKKe6L,DGe73Y47BH6xxen2,,H,67.04
LAVISION,10/09/2025,rRbDBOVzqCmKKe6L,nPeER14y4hGJJap1,,D,8.74
OTROS,10/09/2025,Pnaz08gprhBppdO2,KBe1wERoVimDDbXy,,D,556.80
OTROS,10/09/2025,Pnaz08gprhBppdO2,DGe73Y47BH6xxen2,,H,640.32
OTROS,10/09/2025,Pnaz08gprhBppdO2,nPeER14y4hGJJap1,,D,83.52
LAVISION,10/09/2025,pgenDA9j4CLqqbNQ,DGe73Y47BH6xxen2,,H,188.43
LAVISION,10/09/2025,pZeV1DVEzuKLLdGW,DGe73Y47BH6xxen2,,H,51.98
LAVISION,10/09/2025,pgenDA9j4CLqqbNQ,Ejb2k2VNzsGJJdVN,,D,163.85
LAVISION,10/09/2025,pgenDA9j4CLqqbNQ,nPeER14y4hGJJap1,,D,24.58
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,RMdR6k90VFlkkdl6,,H,83.52
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,160.00
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,nPeER14mgIGJJap1,DKVeZKLRfRVVa8Py,H,196.00
Uniformes Importadora Jolly Mia,10/09/2025,YjbqOy5l7srPPeLN,JvaM8N4KRt800epz,,D,640.32
"Doc. 001-003-000204815,   HILO DE BORBADOS",11/01/2025,j6e9WPvwBSKggbWB,DGe73Y47BH6xxen2,,D,2.00
"Doc. 001-003-000204815,   HILO DE BORBADOS",11/01/2025,j6e9WPvwBSKggbWB,PnazpQZ4OIBppdO2,,H,2.00
"Doc. 001-001-000000362,   BOLSOS DEPORTIVOS FULL COLOR SUBLIMADO LOGOS HEINEKEN",11/02/2025,xgep3WOmrCLNNd1p,MEegLgo2jhWxxaQ5,,D,2707.87
"Doc. 002-004-000326248,   rib algodon blanco",11/02/2025,kPbk1NWzru066e5Y,PnazpQZ4OIBppdO2,,H,12.85
"Doc. 001-001-000000363,   Confeccion polos color ROJO con logo AMSTEL en pecho y manga",11/02/2025,RBe3Amo8pHMJJbLJ,JvaM8N4KRt800epz,,H,8270.43
"Doc. 001-001-000000362,   BOLSOS DEPORTIVOS FULL COLOR SUBLIMADO LOGOS HEINEKEN",11/02/2025,xgep3WOmrCLNNd1p,JvaM8N4KRt800epz,,H,2707.87
"Doc. 002-004-000326248,   rib algodon blanco",11/02/2025,kPbk1NWzru066e5Y,DGe73Y47BH6xxen2,,D,12.85
"Doc. 001-001-000000363,   Confeccion polos color ROJO con logo AMSTEL en pecho y manga",11/02/2025,RBe3Amo8pHMJJbLJ,MEegLgo2jhWxxaQ5,,D,8270.43
"Doc. 001-006-000228234,   ANDES",11/03/2025,rRbD5Y2xkimKKd6L,MEegLgo2jhWxxaQ5,,H,413.33
med,11/03/2025,YWb4BA9y2tWQQeZ1,KBe1wERoVimDDbXy,,D,18.18
med,11/03/2025,YWb4BA9y2tWQQeZ1,DGe73Y47BH6xxen2,,H,20.91
"Doc. 014-021-000323591,   med",11/03/2025,1qdGjY2xKtlppbN8,MEegLgo2jhWxxaQ5,,H,20.91
"Doc. 014-021-000323591,   med",11/03/2025,1qdGjY2xKtlppbN8,DGe73Y47BH6xxen2,,D,20.91
"Doc. 003-303-000013242,   ALM",11/03/2025,Arb65mvMOH9AAayR,MEegLgo2jhWxxaQ5,,H,63.34
"Doc. 003-303-000013242,   ALM",11/03/2025,Arb65mvMOH9AAayR,DGe73Y47BH6xxen2,,D,63.34
"Doc. 003-016-000045610,   reata",11/03/2025,wKe55lrwXtKQQe31,DGe73Y47BH6xxen2,,D,20.54
med,11/03/2025,YWb4BA9y2tWQQeZ1,nPeER14y4hGJJap1,,D,2.73
"Doc. 263-052-000128228,   CUELLOS VERDE MANZANA",11/03/2025,Arb65mv8nT9AAayR,DGe73Y47BH6xxen2,,D,20.00
"Doc. 263-052-000128228,   CUELLOS VERDE MANZANA",11/03/2025,Arb65mv8nT9AAayR,MEegLgo2jhWxxaQ5,,H,20.00
"Doc. 001-003-000210481,   BOTONES",11/03/2025,O8bYGQn50hZJJe7j,DGe73Y47BH6xxen2,,D,15.01
"Doc. 001-003-000210481,   BOTONES",11/03/2025,O8bYGQn50hZJJe7j,MEegLgo2jhWxxaQ5,,H,15.01
"Doc. 002-002-000035720,   tela",11/03/2025,pZeVB5kN9CKLLeGW,DGe73Y47BH6xxen2,,D,35.80
"Doc. 002-002-000035720,   tela",11/03/2025,pZeVB5kN9CKLLeGW,MEegLgo2jhWxxaQ5,,H,35.80
"Doc. 003-016-000045610,   reata",11/03/2025,wKe55lrwXtKQQe31,MEegLgo2jhWxxaQ5,,H,20.54
"Doc. 001-006-000228234,   ANDES",11/03/2025,RMdRxM0Bwclkkal6,DGe73Y47BH6xxen2,,D,259.31
"Doc. 001-006-000228234,   ANDES",11/03/2025,YWb47kqKJIWQQaZ1,DGe73Y47BH6xxen2,,D,14.85
"Doc. 001-006-000228234,   ANDES",11/03/2025,YWb47kqKJIWQQaZ1,MEegLgo2jhWxxaQ5,,H,14.85
"Doc. 002-002-000035720,   tela",11/03/2025,gQbWDwlKosYggd6w,DGe73Y47BH6xxen2,,D,42.50
"Doc. 002-002-000035720,   tela",11/03/2025,gQbWDwlKosYggd6w,MEegLgo2jhWxxaQ5,,H,42.50
"Doc. 003-017-000026879,   PELLON",11/03/2025,KVeZJwoGgiRVVe8P,DGe73Y47BH6xxen2,,D,11.99
"Doc. 003-017-000026879,   PELLON",11/03/2025,KVeZJwoGgiRVVe8P,MEegLgo2jhWxxaQ5,,H,11.99
"Doc. 001-006-000228234,   ANDES",11/03/2025,RMdRxM0Bwclkkal6,MEegLgo2jhWxxaQ5,,H,259.31
ALIM,11/03/2025,BXdLqjPrjcOppeJZ,Y4erkBOW4Uj00a2L,,D,27.35
"Doc. 001-006-000228234,   ANDES",11/03/2025,rRbD5Y2xkimKKd6L,DGe73Y47BH6xxen2,,D,413.33
ALIM,11/03/2025,BXdLqjPrjcOppeJZ,nPeER14y4hGJJap1,,D,4.10
ALM,11/03/2025,Gge0xw9x3fWDDeAD,nPeER14y4hGJJap1,,D,8.26
"Doc. 001-006-000228234,   ANDES",11/03/2025,LqdPvPZ71cmrral4,MEegLgo2jhWxxaQ5,,H,111.47
"Doc. 001-006-000228234,   ANDES",11/03/2025,LqdPvPZ71cmrral4,DGe73Y47BH6xxen2,,D,111.47
"Doc. 003-303-000013243,   ALIM",11/03/2025,KVeZJ3Vq2URVVe8P,DGe73Y47BH6xxen2,,D,31.45
"Doc. 003-303-000013243,   ALIM",11/03/2025,KVeZJ3Vq2URVVe8P,MEegLgo2jhWxxaQ5,,H,31.45
ALIM,11/03/2025,BXdLqjPrjcOppeJZ,DGe73Y47BH6xxen2,,H,31.45
ANDES,11/03/2025,LqdPxnY46cmrrdl4,Ejb2k2VNzsGJJdVN,,D,694.75
ANDES,11/03/2025,LqdPxnY46cmrrdl4,DGe73Y47BH6xxen2,,H,798.96
ANDES,11/03/2025,LqdPxnY46cmrrdl4,nPeER14y4hGJJap1,,D,104.21
ALM,11/03/2025,y7aAVRmRlSo33bgZ,Y4erkBOW4Uj00a2L,,D,22.56
ALM,11/03/2025,Gge0xw9x3fWDDeAD,DGe73Y47BH6xxen2,,H,63.34
ALM,11/03/2025,y7aAVRmRlSo33bgZ,DGe73Y47BH6xxen2,,H,25.94
CUELLOS VERDE MANZANA,11/03/2025,pZeVEwN1vhKLLdGW,RMdR6k9yOFlkkdl6,,D,17.39
CUELLOS VERDE MANZANA,11/03/2025,pZeVEwN1vhKLLdGW,DGe73Y47BH6xxen2,,H,20.00
CUELLOS VERDE MANZANA,11/03/2025,pZeVEwN1vhKLLdGW,nPeER14y4hGJJap1,,D,2.61
"Doc. 209-051-000023339,   ALM",11/03/2025,j6e9VNDrzuKggaWB,DGe73Y47BH6xxen2,,D,25.94
"Doc. 209-051-000023339,   ALM",11/03/2025,j6e9VNDrzuKggaWB,PnazpQZ4OIBppdO2,,H,25.94
ALM,11/03/2025,Gge0xw9x3fWDDeAD,Y4erkBOW4Uj00a2L,,D,55.08
ALM,11/03/2025,y7aAVRmRlSo33bgZ,nPeER14y4hGJJap1,,D,3.38
"Doc. 001-001-000000395,   UNIFORME DESCIFRAR ""ABDIEL RODRIGUEZ""",11/04/2025,Y4erw9W36uj00a2L,MEegLgo2jhWxxaQ5,,D,33.85
"Doc. 001-001-000000395,   UNIFORME DESCIFRAR ""ABDIEL RODRIGUEZ""",11/04/2025,Y4erw9W36uj00a2L,JvaM8N4KRt800epz,,H,33.85
"Doc. 002-004-000329048,   FLEECE RESIST S P JASP 06% NEGRO",11/04/2025,mBdJ5Kv72Czmmb0J,MEegLgo2jhWxxaQ5,,H,258.75
"Doc. 002-004-000329048,   FLEECE RESIST S P JASP 06% NEGRO",11/04/2025,mBdJ5Kv72Czmmb0J,DGe73Y47BH6xxen2,,D,258.75
"Doc. 002-001-000014951,   ALMOHA",11/04/2025,RMdR9Xv1KTlkkbl6,DGe73Y47BH6xxen2,,D,14.00
FLEECE RESIST S P JASP 06% NEGRO,11/04/2025,nPeEjYN1luGJJap1,DGe73Y47BH6xxen2,,H,258.75
ALM,11/04/2025,j6e9KJnMYtKggbWB,nPeER14y4hGJJap1,,D,1.39
ALMOHA,11/04/2025,XKdw3oPMRtQzzdgW,KBe1wERoVimDDbXy,,D,12.17
"Doc. 002-001-000014951,   ALMOHA",11/04/2025,RMdR9Xv1KTlkkbl6,MEegLgo2jhWxxaQ5,,H,14.00
ALM,11/04/2025,j6e9KJnMYtKggbWB,Y4erkBOW4Uj00a2L,,D,9.26
FLEECE RESIST S P JASP 06% NEGRO,11/04/2025,nPeEjYN1luGJJap1,nPeER14y4hGJJap1,,D,33.75
ALMOHA,11/04/2025,XKdw3oPMRtQzzdgW,DGe73Y47BH6xxen2,,H,14.00
"Doc. 012-003-000011613,   ALM",11/04/2025,YWb4X2nn7CWQQbZ1,MEegLgo2jhWxxaQ5,,H,10.65
"Doc. 012-003-000011613,   ALM",11/04/2025,YWb4X2nn7CWQQbZ1,DGe73Y47BH6xxen2,,D,10.65
ALMOHA,11/04/2025,XKdw3oPMRtQzzdgW,nPeER14y4hGJJap1,,D,1.83
ALM,11/04/2025,j6e9KJnMYtKggbWB,DGe73Y47BH6xxen2,,H,10.65
FLEECE RESIST S P JASP 06% NEGRO,11/04/2025,nPeEjYN1luGJJap1,Ejb2k2VNzsGJJdVN,,D,225.00
"Doc. 052-011-001021696,   Combustible",11/05/2025,pZeVLG2ROSKLLbGW,DGe73Y47BH6xxen2,,D,20.00
"Doc. 052-011-001021696,   Combustible",11/05/2025,pZeVLG2ROSKLLbGW,MEegLgo2jhWxxaQ5,,H,20.00
Combustible,11/05/2025,QzaO478WLiX99bp4,DGe73Y47BH6xxen2,,H,20.00
Combustible,11/05/2025,QzaO478WLiX99bp4,RMdR6k9yOFlkkdl6,,D,17.39
Combustible,11/05/2025,QzaO478WLiX99bp4,nPeER14y4hGJJap1,,D,2.61
bordados + valor de diseño,11/06/2025,xmbmJkkPEsYKKdoK,JvaM8N4KRt800epz,,D,20.70
bordados + valor de diseño,11/06/2025,xmbmJkkPEsYKKdoK,RMdR6k90VFlkkdl6,,H,2.70
bordados + valor de diseño,11/06/2025,xmbmJkkPEsYKKdoK,nPeER14mgIGJJap1,,H,10.00
"CUCHILLA SUPERIOR PARA
JUKI 11845807",11/06/2025,EMaxJjEjzc044d5G,DGe73Y47BH6xxen2,,H,10.00
bordados + valor de diseño,11/06/2025,xmbmJkkPEsYKKdoK,nPeER14mgIGJJap1,,H,8.00
"CUCHILLA SUPERIOR PARA
JUKI 11845807",11/06/2025,EMaxJjEjzc044d5G,nPeER14y4hGJJap1,,D,1.30
PERSONAL,11/06/2025,nPeEnQggKuGJJap1,KBe1wERoVimDDbXy,,D,16.49
PERSONAL,11/06/2025,nPeEnQggKuGJJap1,DGe73Y47BH6xxen2,,H,18.96
"Doc. 050-022-000019346,   PERSONAL",11/06/2025,PnazLM6ZOuBppdO2,MEegLgo2jhWxxaQ5,,H,18.96
"CUCHILLA SUPERIOR PARA
JUKI 11845807",11/06/2025,EMaxJjEjzc044d5G,loejR5DBBUJMMeQM,,D,8.70
97 COFIMAR - ALM ROSITA,11/06/2025,KVeZPXQ7RURVVb8P,DGe73Y47BH6xxen2,,H,76.03
"Doc. 001-001-000000450,   bordados + valor de diseño",11/06/2025,BleX4PPOgHNyyerN,JvaM8N4KRt800epz,,H,20.70
"Doc. 050-022-000019346,   PERSONAL",11/06/2025,PnazLM6ZOuBppdO2,DGe73Y47BH6xxen2,,D,18.96
"Doc. 001-003-000221623,   CUCHILLA SUPERIOR PARA
JUKI 11845807",11/06/2025,Gge0Jx4qXUWDDbAD,PnazpQZ4OIBppdO2,,H,10.00
"Doc. 001-003-000221623,   CUCHILLA SUPERIOR PARA
JUKI 11845807",11/06/2025,Gge0Jx4qXUWDDbAD,DGe73Y47BH6xxen2,,D,10.00
"Doc. 001-001-000000450,   bordados + valor de diseño",11/06/2025,BleX4PPOgHNyyerN,jZdyP7YAgiWzzbJ4,,D,20.70
97 COFIMAR - ALM ROSITA,11/06/2025,KVeZPXQ7RURVVb8P,nPeER14y4hGJJap1,,D,9.92
"Doc. 002-100-000060039,   97 COFIMAR - ALM ROSITA",11/06/2025,O8bYOK86YiZJJe7j,DGe73Y47BH6xxen2,,D,76.03
PERSONAL,11/06/2025,nPeEnQggKuGJJap1,nPeER14y4hGJJap1,,D,2.47
"Doc. 002-100-000060039,   97 COFIMAR - ALM ROSITA",11/06/2025,O8bYOK86YiZJJe7j,MEegLgo2jhWxxaQ5,,H,76.03
97 COFIMAR - ALM ROSITA,11/06/2025,KVeZPXQ7RURVVb8P,Ejb2k2VNzsGJJdVN,,D,66.11
fundas 10x16 y quintaleras,11/07/2025,XKdwQp62JsQzzagW,nPeER14y4hGJJap1,,D,6.13
fundas 10x16 y quintaleras,11/07/2025,XKdwQp62JsQzzagW,DGe73Y47BH6xxen2,,H,47.00
fundas 10x16 y quintaleras,11/07/2025,XKdwQp62JsQzzagW,loejR5DBBUJMMeQM,,D,40.87
117-lavision,11/07/2025,BXdLK9pJrIOppbJZ,Ejb2k2VNzsGJJdVN,,D,107.34
117-lavision,11/07/2025,BXdLK9pJrIOppbJZ,DGe73Y47BH6xxen2,,H,123.44
117-lavision,11/07/2025,BXdLK9pJrIOppbJZ,nPeER14y4hGJJap1,,D,16.10
123-LABMEDIOS,11/07/2025,9pdBwB06Xsm99e8K,DGe73Y47BH6xxen2,,H,157.32
123-LABMEDIOS,11/07/2025,9pdBwB06Xsm99e8K,Ejb2k2VNzsGJJdVN,,D,136.80
Placa / Matrícula: GCA2757,11/07/2025,Ejb2YkQBATGJJaVN,RMdR6k9yOFlkkdl6,,D,17.39
123-LABMEDIOS,11/07/2025,9pdBwB06Xsm99e8K,nPeER14y4hGJJap1,,D,20.52
Placa / Matrícula: GCA2757,11/07/2025,Ejb2YkQBATGJJaVN,DGe73Y47BH6xxen2,,H,20.00
Placa / Matrícula: GCA2757,11/07/2025,Ejb2YkQBATGJJaVN,nPeER14y4hGJJap1,,D,2.61
"Doc. 001-002-000570334,   fundas 10x16 y quintaleras",11/07/2025,XKdwojrEwtQzzdgW,MEegLgo2jhWxxaQ5,,H,47.00
"Doc. 001-002-000570334,   fundas 10x16 y quintaleras",11/07/2025,XKdwojrEwtQzzdgW,DGe73Y47BH6xxen2,,D,47.00
97-COFIMAR ANA MAQUILADORA,11/07/2025,xmbmrqD6rhYKKdoK,Ejb2k2VNzsGJJdVN,,D,178.75
"Doc. 001-001-000000065,   92-TRITON ANA MAQUILADORA",11/07/2025,BleX83Nn8UNyyerN,KVeZVjQj2HRVVe8P,,H,126.00
"Doc. 001-001-000000065,   92-TRITON ANA MAQUILADORA",11/07/2025,BleX83Nn8UNyyerN,DGe73Y47BH6xxen2,,D,126.00
"Doc. 047-012-001036422,   Placa / Matrícula: GCA2757",11/07/2025,MEegR52YksWxxdQ5,MEegLgo2jhWxxaQ5,,H,20.00
"Doc. 047-012-001036422,   Placa / Matrícula: GCA2757",11/07/2025,MEegR52YksWxxdQ5,DGe73Y47BH6xxen2,,D,20.00
97-COFIMAR ANA MAQUILADORA,11/07/2025,xmbmrqD6rhYKKdoK,DGe73Y47BH6xxen2,,H,178.75
personal,11/08/2025,nPeEYJzM0CGJJep1,KBe1wERoVimDDbXy,,D,480.00
"Doc. 002-100-000060361,   97-COFIMAR TELA JERSEY",11/08/2025,01dNz3YQ8hxrrdX7,KVeZVjQj2HRVVe8P,,H,1718.56
"Doc. 002-100-000060361,   97-COFIMAR TELA JERSEY",11/08/2025,01dNz3YQ8hxrrdX7,DGe73Y47BH6xxen2,,D,1718.56
personal,11/08/2025,Y4erjJ8YLij00e2L,DGe73Y47BH6xxen2,,H,72.86
personal,11/08/2025,Y4erjJ8YLij00e2L,KBe1wERoVimDDbXy,,D,63.36
personal,11/08/2025,nPeEYJzM0CGJJep1,DGe73Y47BH6xxen2,,H,552.00
personal,11/08/2025,Y4erjJ8YLij00e2L,nPeER14y4hGJJap1,,D,9.50
personal,11/08/2025,nPeEYJzM0CGJJep1,nPeER14y4hGJJap1,,D,72.00
167-IMPLANT DENTAL,11/09/2025,O8bYj1JvpFZJJd7j,DGe73Y47BH6xxen2,,H,81.40
"Doc. 004-003-000034113,   MUESTRA CEVICHERIA GUAYACA",11/09/2025,BXdLNppAWIOppaJZ,DGe73Y47BH6xxen2,,D,15.48
"Doc. 004-003-000034113,   MUESTRA CEVICHERIA GUAYACA",11/09/2025,BXdLNppAWIOppaJZ,MEegLgo2jhWxxaQ5,,H,15.48
"Doc. 004-003-000034114,   168-ORSMA",11/09/2025,Arb6kwwzQH9AAdyR,DGe73Y47BH6xxen2,,D,8.40
"Doc. 004-003-000034115,   167-IMPLANT DENTAL",11/09/2025,Pnaz088yycBppdO2,MEegLgo2jhWxxaQ5,,H,81.40
167-IMPLANT DENTAL,11/09/2025,O8bYj1JvpFZJJd7j,nPeER14y4hGJJap1,,D,10.62
MUESTRA CEVICHERIA GUAYACA,11/09/2025,LmavWPMmLIgjjb3N,nPeER14y4hGJJap1,,D,2.02
"Doc. 004-003-000034115,   167-IMPLANT DENTAL",11/09/2025,Pnaz088yycBppdO2,DGe73Y47BH6xxen2,,D,81.40
"Doc. 004-003-000034114,   168-ORSMA",11/09/2025,Arb6kwwzQH9AAdyR,MEegLgo2jhWxxaQ5,,H,8.40
168-ORSMA,11/09/2025,gQbW5YAZQUYgge6w,Ejb2k2VNzsGJJdVN,,D,7.30
MUESTRA CEVICHERIA GUAYACA,11/09/2025,LmavWPMmLIgjjb3N,Ejb2k2VNzsGJJdVN,,D,13.46
168-ORSMA,11/09/2025,gQbW5YAZQUYgge6w,DGe73Y47BH6xxen2,,H,8.40
168-ORSMA,11/09/2025,gQbW5YAZQUYgge6w,nPeER14y4hGJJap1,,D,1.10
167-IMPLANT DENTAL,11/09/2025,O8bYj1JvpFZJJd7j,Ejb2k2VNzsGJJdVN,,D,70.78
MUESTRA CEVICHERIA GUAYACA,11/09/2025,LmavWPMmLIgjjb3N,DGe73Y47BH6xxen2,,H,15.48
"Doc. 004-001-000027053,   PLASTISOL VIOLETA",12/02/2025,XKdw1vNVrcQzzagW,DGe73Y47BH6xxen2,,D,22.07
